SID	Annotation	Site begin	Site end	Site name	Overlapped symbols	Overlapped perc.	Partner overlapped perc.	Partner begin	Partner end	Partner name
1	1	411460	412566	NP_0824A	1107	100	100	411460	412566	NP_RS02070
1	1	421345	422163	NP_0844A	819	100	100	421345	422163	NP_RS02120
1	1	436090	437394	NP_0874A	1305	100	100	436090	437394	NP_RS02195
1	1	445876	446577	NP_0892A	702	100	100	445876	446577	NP_RS02245
1	1	450547	450747	NP_0902A	201	100	100	450547	450747	NP_RS02270
1	1	452578	454755	NP_0910A	2178	100	100	452578	454755	NP_RS02290
1	1	454759	455553	NP_0912A	795	100	100	454759	455553	NP_RS02295
1	1	457591	458571	NP_0920A	981	100	100	457591	458571	NP_RS02315
1	1	458890	460650	NP_0922A	1761	100	100	458890	460650	NP_RS02320
1	1	462178	464019	NP_0930A	1842	100	100	462178	464019	NP_RS02335
1	1	465877	466338	NP_0938A	462	100	100	465877	466338	NP_RS02355
1	1	466846	467745	NP_0942A	900	100	100	466846	467745	NP_RS02365
1	1	471616	472062	NP_0950A	447	100	100	471616	472062	NP_RS02385
1	1	476749	477744	NP_0962A	996	100	100	476749	477744	NP_RS02415
1	1	487372	487809	NP_0984A	438	100	100	487372	487809	NP_RS02465
1	1	487873	488517	NP_0986A	645	100	100	487873	488517	NP_RS02470
1	1	488866	489435	NP_0990A	570	100	100	488866	489435	NP_RS02480
1	1	490663	491400	NP_0994A	738	100	100	490663	491400	NP_RS02490
1	1	493900	494394	NP_1004A	495	100	100	493900	494394	NP_RS02515
1	1	495190	496878	NP_1008A	1677	99	100	495202	496878	NP_RS02525
1	1	497605	497757	NP_1012A	153	100	100	497605	497757	NP_RS02535
1	1	498028	498693	NP_1016A	666	100	100	498028	498693	NP_RS02545
1	1	501841	502419	NP_1024A	579	100	100	501841	502419	NP_RS02565
1	1	503797	505554	NP_1030A	1758	100	100	503797	505554	NP_RS02580
1	1	505558	506973	NP_1032A	1416	100	100	505558	506973	NP_RS02585
1	1	508765	510042	NP_1038A	1278	100	100	508765	510042	NP_RS02600
1	1	515380	515871	NP_1052A	492	100	100	515380	515871	NP_RS02630
1	1	516718	517707	NP_1056A	990	100	100	516718	517707	NP_RS02640
1	1	518884	519729	NP_1062A	846	100	100	518884	519729	NP_RS02660
1	1	523189	524523	NP_1072A	1335	100	100	523189	524523	NP_RS02690
1	1	524614	526119	NP_1074A	1506	100	100	524614	526119	NP_RS02695
1	1	551221	551829	NP_1128A	609	100	100	551221	551829	NP_RS02830
1	1	557170	557514	NP_1144A	345	100	100	557170	557514	NP_RS02870
1	1	565168	566448	NP_1162A	1281	100	98	565141	566448	NP_RS02915
1	1	570721	572127	NP_1172A	1407	100	100	570721	572127	NP_RS02940
1	1	572158	573294	NP_1174A	1137	100	100	572158	573294	NP_RS02945
1	1	575758	577338	NP_1182A	1581	100	100	575758	577338	NP_RS02965
1	1	589171	589863	NP_1204A	693	100	100	589171	589863	NP_RS03020
1	1	609145	609903	NP_1238A	759	100	100	609145	609903	NP_RS03100
1	1	609946	610323	NP_1240A	378	100	100	609946	610323	NP_RS03105
1	1	613183	614523	NP_1246A	1341	100	100	613183	614523	NP_RS03120
1	1	618787	619854	NP_1260A	1068	100	100	618787	619854	NP_RS03155
1	1	619903	620112	NP_1262A	210	100	100	619903	620112	NP_RS03160
1	1	623131	624282	NP_1270A	1152	100	100	623131	624282	NP_RS03175
1	1	626641	628428	NP_1278A	1788	100	100	626641	628428	NP_RS03195
1	1	631276	631680	NP_1290A	405	100	100	631276	631680	NP_RS03225
1	1	641218	642174	NP_1316A	957	100	100	641218	642174	NP_RS03290
1	1	653155	654207	NP_1344A	1053	100	100	653155	654207	NP_RS03355
1	1	655960	658185	NP_1350A	2226	100	100	655960	658185	NP_RS03370
1	1	658270	658449	NP_1352A	180	100	100	658270	658449	NP_RS03375
1	1	659215	659808	NP_1356A	594	100	100	659215	659808	NP_RS03385
1	1	665347	665736	NP_1368A	390	100	100	665347	665736	NP_RS03415
1	1	670876	671649	NP_1384A	774	100	100	670876	671649	NP_RS03455
1	1	674050	674682	NP_1390A	633	100	100	674050	674682	NP_RS03470
1	1	675367	675951	NP_1394A	585	100	100	675367	675951	NP_RS03480
1	1	680332	680835	NP_1404A	504	100	100	680332	680835	NP_RS03505
1	1	686089	686604	NP_1418A	516	100	100	686089	686604	NP_RS03540
1	1	706222	706491	NP_1454A	270	100	100	706222	706491	NP_RS03640
1	1	711913	712806	NP_1466A	852	95	100	711955	712806	NP_RS03670
1	1	713839	714570	NP_1470A	732	100	100	713839	714570	NP_RS03680
1	1	723286	724170	NP_1490A	885	100	100	723286	724170	NP_RS03725
1	1	730759	732501	NP_1506A	1731	99	100	730771	732501	NP_RS03770
1	1	737875	738057	NP_1510A	183	100	100	737875	738057	NP_RS03780
1	1	738133	738507	NP_1512A	375	100	100	738133	738507	NP_RS03785
1	1	743857	745071	NP_1524A	1215	100	100	743857	745071	NP_RS03815
1	1	745156	747411	NP_1526A	1503	67	100	745909	747411	NP_RS03820
1	1	755884	756084	NP_1552A	201	100	100	755884	756084	NP_RS03885
1	1	771754	772899	NP_1596A	1146	100	100	771754	772899	NP_RS03985
1	1	775894	776418	NP_1606A	525	100	100	775894	776418	NP_RS04010
1	1	778048	778329	NP_1614A	282	100	100	778048	778329	NP_RS04030
1	1	778564	779364	NP_1618A	801	100	100	778564	779364	NP_RS04040
1	1	779365	779547	NP_1620A	183	100	100	779365	779547	NP_RS04045
1	1	783061	783264	NP_1626A	0	0	0	-	-	
1	1	792304	794127	NP_1644A	1824	100	100	792304	794127	NP_RS04105
1	1	794185	795417	NP_1646A	1233	100	100	794185	795417	NP_RS04110
1	1	808087	808218	NP_1674A	0	0	0	-	-	
1	1	808612	808881	NP_1678A	270	100	100	808612	808881	NP_RS04175
1	1	824269	824637	NP_1710A	369	100	100	824269	824637	NP_RS04255
1	1	831823	832200	NP_1726A	378	100	100	831823	832200	NP_RS04290
1	1	833356	834165	NP_1734A	810	100	100	833356	834165	NP_RS04310
1	1	835399	837003	NP_1740A	1605	100	100	835399	837003	NP_RS04330
1	1	841030	841953	NP_1748A	924	100	100	841030	841953	NP_RS04350
1	1	841954	842655	NP_1750A	702	100	100	841954	842655	NP_RS04355
1	1	846667	847368	NP_1758A	702	100	100	846667	847368	NP_RS04375
1	1	852661	853500	NP_1774A	840	100	100	852661	853500	NP_RS04415
1	1	855016	855993	NP_1780A	978	100	100	855016	855993	NP_RS04430
1	1	866902	867357	NP_1798A	456	100	100	866902	867357	NP_RS04465
1	1	872692	874191	NP_1804A	1500	100	100	872692	874191	NP_RS04480
1	1	876457	878325	NP_1810A	1869	100	100	876457	878325	NP_RS04495
1	1	878476	878895	NP_1812A	420	100	100	878476	878895	NP_RS04500
1	1	879217	880596	NP_1814A	1371	99	100	879226	880596	NP_RS04505
1	1	880600	881070	NP_1816A	471	100	99	880597	881070	NP_RS04510
1	1	885067	885675	NP_1830A	609	100	100	885067	885675	NP_RS04545
1	1	888697	889209	NP_1836A	513	100	100	888697	889209	NP_RS04560
1	1	892975	893880	NP_1846A	906	100	100	892975	893880	NP_RS04585
1	1	895705	896550	NP_1852A	846	100	100	895705	896550	NP_RS04600
1	1	901264	903249	NP_1860A	1986	100	100	901264	903249	NP_RS14075
1	1	904123	905562	NP_1864A	1386	96	100	904177	905562	NP_RS04630
1	1	907282	908406	NP_1870A	1125	100	100	907282	908406	NP_RS04645
1	1	908470	909417	NP_1872A	912	96	100	908506	909417	NP_RS04650
1	1	923743	924519	NP_1900A	777	100	100	923743	924519	NP_RS04730
1	1	925666	927360	NP_1904A	1695	100	100	925666	927360	NP_RS04740
1	1	929548	930360	NP_1910A	813	100	100	929548	930360	NP_RS04755
1	1	942502	943122	NP_1930A	621	100	100	942502	943122	NP_RS04800
1	1	943126	943857	NP_1932A	732	100	100	943126	943857	NP_RS14085
1	1	948016	949449	NP_1944A	1434	100	100	948016	949449	NP_RS04825
1	1	952885	953565	NP_1950A	681	100	100	952885	953565	NP_RS04835
1	1	961144	962061	NP_1970A	918	100	100	961144	962061	NP_RS04880
1	1	964342	965361	NP_1978A	1020	100	96	964300	965361	NP_RS04900
1	1	968140	968820	NP_1986A	681	100	100	968140	968820	NP_RS04920
1	1	970381	973134	NP_1994A	2754	100	100	970381	973134	NP_RS04935
1	1	978607	978765	NP_2006A	0	0	0	-	-	
1	1	979225	980937	NP_2010A	1713	100	100	979225	980937	NP_RS04970
1	1	981880	982779	NP_2016A	900	100	100	981880	982779	NP_RS04985
1	1	983416	984129	NP_2020A	714	100	100	983416	984129	NP_RS04995
1	1	992524	992982	NP_2042A	459	100	100	992524	992982	NP_RS05050
1	1	995650	996924	NP_2050A	1275	100	100	995650	996924	NP_RS05070
1	1	997018	998427	NP_2052A	1410	100	100	997018	998427	NP_RS05075
1	1	1006090	1006233	NP_2068A	0	0	0	-	-	
1	1	1006333	1008432	NP_2070A	2100	100	100	1006333	1008432	NP_RS05115
1	1	1013764	1014396	NP_2090A	633	100	100	1013764	1014396	NP_RS05165
1	1	1015318	1015773	NP_2094A	456	100	100	1015318	1015773	NP_RS05175
1	1	1016374	1016835	NP_2098A	462	100	100	1016374	1016835	NP_RS05185
1	1	1016845	1017537	NP_2100A	693	100	100	1016845	1017537	NP_RS05190
1	1	1028662	1028820	NP_2122A	0	0	0	-	-	
1	1	1028821	1029552	NP_2124A	732	100	100	1028821	1029552	NP_RS05245
1	1	1038502	1039131	NP_2144A	630	100	100	1038502	1039131	NP_RS05295
1	1	1039186	1039731	NP_2146A	546	100	100	1039186	1039731	NP_RS05300
1	1	1040074	1041018	NP_2150A	945	100	100	1040074	1041018	NP_RS05310
1	1	1041571	1043208	NP_2154A	1638	100	100	1041571	1043208	NP_RS05320
1	1	1082383	1084029	NP_2230A	1647	100	100	1082383	1084029	NP_RS05500
1	1	1085551	1086375	NP_2234A	825	100	100	1085551	1086375	NP_RS05510
1	1	1089571	1091379	NP_2244A	1809	100	100	1089571	1091379	NP_RS05535
1	1	1097272	1097859	NP_2258A	588	100	100	1097272	1097859	NP_RS05570
1	1	1101520	1101804	NP_2266A	285	100	100	1101520	1101804	NP_RS05590
1	1	1107130	1107369	NP_2276A	240	100	100	1107130	1107369	NP_RS05615
1	1	1109704	1110159	NP_2282A	456	100	100	1109704	1110159	NP_RS05630
1	1	1112071	1113225	NP_2286A	1155	100	100	1112071	1113225	NP_RS05640
1	1	1115794	1117464	NP_2296A	1671	100	100	1115794	1117464	NP_RS05665
1	1	1119889	1120170	NP_2306A	282	100	100	1119889	1120170	NP_RS05690
1	1	1120486	1122525	NP_2310A	2040	100	100	1120486	1122525	NP_RS05700
1	1	1122526	1124073	NP_2312A	1548	100	100	1122526	1124073	NP_RS05705
1	1	1134022	1134228	NP_2331E	0	0	0	-	-	
1	1	1134463	1134648	NP_2334A	186	100	100	1134463	1134648	NP_RS05765
1	1	1134937	1135521	NP_2338A	585	100	100	1134937	1135521	NP_RS05775
1	1	1137433	1137522	NP_2344A	0	0	0	-	-	
1	1	1138933	1140036	NP_2348A	1104	100	100	1138933	1140036	NP_RS05795
1	1	1148557	1149645	NP_2370A	1089	100	100	1148557	1149645	NP_RS05850
1	1	1158901	1159539	NP_2392A	639	100	100	1158901	1159539	NP_RS05905
1	1	1159648	1160991	NP_2394A	1344	100	100	1159648	1160991	NP_RS05910
1	1	1161085	1161636	NP_2396A	552	100	100	1161085	1161636	NP_RS05915
1	1	1166953	1168881	NP_2410A	1929	100	100	1166953	1168881	NP_RS05950
1	1	1174954	1176162	NP_2422A	1209	100	100	1174954	1176162	NP_RS05980
1	1	1186888	1187640	NP_2448A	753	100	100	1186888	1187640	NP_RS06045
1	1	1201870	1202253	NP_2476A	384	100	100	1201870	1202253	NP_RS06110
1	1	1209955	1210854	NP_2494A	900	100	100	1209955	1210854	NP_RS06160
1	1	1225717	1226418	NP_2530A	702	100	100	1225717	1226418	NP_RS14110
1	1	1234624	1235049	NP_2548A	426	100	100	1234624	1235049	NP_RS06280
1	1	1244215	1245420	NP_2584A	1206	100	100	1244215	1245420	NP_RS06370
1	1	1245433	1246371	NP_2586A	939	100	100	1245433	1246371	NP_RS06375
1	1	1249273	1249674	NP_2596A	402	100	100	1249273	1249674	NP_RS06395
1	1	1254382	1255563	NP_2606A	1182	100	100	1254382	1255563	NP_RS06420
1	1	1260172	1260615	NP_2614A	444	100	100	1260172	1260615	NP_RS06440
1	1	1264561	1265604	NP_2622A	1044	100	100	1264561	1265604	NP_RS06460
1	1	1267975	1269546	NP_2626A	1572	100	100	1267975	1269546	NP_RS06470
1	1	1271824	1272645	NP_2632A	822	100	100	1271824	1272645	NP_RS06485
1	1	1274101	1275024	NP_2636A	924	100	100	1274101	1275024	NP_RS06495
1	1	1275586	1275804	NP_2640A	219	100	100	1275586	1275804	NP_RS06505
1	1	1275871	1276794	NP_2642A	924	100	100	1275871	1276794	NP_RS06510
1	1	1288120	1288596	NP_2660A	477	100	100	1288120	1288596	NP_RS06560
1	1	1290118	1292673	NP_2668A	2556	100	100	1290118	1292673	NP_RS06580
1	1	1305769	1306188	NP_2698A	420	100	100	1305769	1306188	NP_RS06655
1	1	1308298	1308945	NP_2704A	648	100	100	1308298	1308945	NP_RS06670
1	1	1312651	1313067	NP_2710A	417	100	100	1312651	1313067	NP_RS06690
1	1	1313068	1314129	NP_2712A	1062	100	100	1313068	1314129	NP_RS06695
1	1	1314154	1315077	NP_2714A	924	100	100	1314154	1315077	NP_RS06700
1	1	1317625	1318962	NP_2724A	1338	100	100	1317625	1318962	NP_RS06725
1	1	1320724	1321089	NP_2728A	366	100	100	1320724	1321089	NP_RS06735
1	1	1323856	1324860	NP_2736A	1005	100	100	1323856	1324860	NP_RS06755
1	1	1335121	1336452	NP_2760A	1332	100	100	1335121	1336452	NP_RS06815
1	1	1356754	1357791	NP_2810A	1038	100	100	1356754	1357791	NP_RS06935
1	1	1358788	1360050	NP_2816A	1263	100	100	1358788	1360050	NP_RS06950
1	1	1366741	1367094	NP_2836A	354	100	100	1366741	1367094	NP_RS07010
1	1	1368121	1368294	NP_2844A	174	100	100	1368121	1368294	NP_RS07030
1	1	1371409	1372140	NP_2852A	732	100	100	1371409	1372140	NP_RS07050
1	1	1378240	1378983	NP_2864A	744	100	100	1378240	1378983	NP_RS07080
1	1	1388668	1389291	NP_2886A	573	92	100	1388719	1389291	NP_RS07135
1	1	1392124	1393344	NP_2894A	1221	100	100	1392124	1393344	NP_RS07155
1	1	1402162	1403376	NP_2918A	1215	100	100	1402162	1403376	NP_RS07215
1	1	1403464	1405068	NP_2920A	1605	100	100	1403464	1405068	NP_RS07220
1	1	1407445	1408125	NP_2928A	681	100	100	1407445	1408125	NP_RS07240
1	1	1413487	1414791	NP_2942A	1305	100	100	1413487	1414791	NP_RS07270
1	1	1428577	1428780	NP_2968A	204	100	100	1428577	1428780	NP_RS07335
1	1	1428784	1429617	NP_2970A	834	100	100	1428784	1429617	NP_RS07340
1	1	1429624	1432080	NP_2972A	2457	100	100	1429624	1432080	NP_RS07345
1	1	1446025	1446303	NP_3002A	279	100	100	1446025	1446303	NP_RS07420
1	1	1446424	1447578	NP_3004A	1155	100	100	1446424	1447578	NP_RS07425
1	1	1447897	1448433	NP_3008A	537	100	100	1447897	1448433	NP_RS07435
1	1	1464289	1465194	NP_3040A	906	100	99	1464283	1465194	NP_RS07510
1	1	1465921	1466775	NP_3044A	750	88	100	1466026	1466775	NP_RS07520
1	1	1467943	1468347	NP_3050A	405	100	100	1467943	1468347	NP_RS07535
1	1	1474921	1477143	NP_3072A	2223	100	100	1474921	1477143	NP_RS07590
1	1	1487344	1487478	NP_3094A	0	0	0	-	-	
1	1	1493737	1495755	NP_3108A	2019	100	100	1493737	1495755	NP_RS07680
1	1	1503376	1504545	NP_3118A	1170	100	100	1503376	1504545	NP_RS07720
1	1	1524856	1525752	NP_3156A	897	100	100	1524856	1525752	NP_RS07815
1	1	1533907	1534221	NP_3174A	315	100	100	1533907	1534221	NP_RS07860
1	1	1540558	1541451	NP_3190A	894	100	100	1540558	1541451	NP_RS07905
1	1	1541947	1542486	NP_3194A	540	100	100	1541947	1542486	NP_RS07915
1	1	1542568	1543539	NP_3196A	972	100	100	1542568	1543539	NP_RS07920
1	1	1548310	1548537	NP_3208A	228	100	100	1548310	1548537	NP_RS07950
1	1	1573042	1574031	NP_3266A	990	100	100	1573042	1574031	NP_RS08085
1	1	1574776	1576926	NP_3270A	2151	100	100	1574776	1576926	NP_RS08095
1	1	1578529	1578807	NP_3276A	273	98	100	1578535	1578807	NP_RS08110
1	1	1584457	1584777	NP_3296A	321	100	100	1584457	1584777	NP_RS08160
1	1	1585402	1585719	NP_3300A	318	100	100	1585402	1585719	NP_RS08170
1	1	1586926	1587183	NP_3306A	258	100	100	1586926	1587183	NP_RS08185
1	1	1587286	1587972	NP_3310A	687	100	100	1587286	1587972	NP_RS08190
1	1	1590115	1590459	NP_3316A	345	100	100	1590115	1590459	NP_RS08205
1	1	1590826	1592229	NP_3320A	1404	100	100	1590826	1592229	NP_RS08215
1	1	1596118	1596519	NP_3328A	402	100	100	1596118	1596519	NP_RS14150
1	1	1599850	1600851	NP_3338A	1002	100	100	1599850	1600851	NP_RS08255
1	1	1603057	1603650	NP_3344A	594	100	100	1603057	1603650	NP_RS08270
1	1	1604128	1607253	NP_3346A	3126	100	100	1604128	1607253	NP_RS08275
1	1	1608202	1608585	NP_3352A	384	100	100	1608202	1608585	NP_RS08285
1	1	1612882	1614309	NP_3360A	1428	100	100	1612882	1614309	NP_RS08310
1	1	1635634	1636200	NP_3402A	567	100	100	1635634	1636200	NP_RS08410
1	1	1636255	1637094	NP_3404A	840	100	100	1636255	1637094	NP_RS08415
1	1	1638376	1640151	NP_3410A	1776	100	100	1638376	1640151	NP_RS08430
1	1	1640689	1642203	NP_3414A	1515	100	100	1640689	1642203	NP_RS08440
1	1	1647433	1648776	NP_3424A	1344	100	100	1647433	1648776	NP_RS08465
1	1	1648783	1649697	NP_3426A	915	100	100	1648783	1649697	NP_RS08470
1	1	1653601	1654755	NP_3438A	1155	100	100	1653601	1654755	NP_RS08500
1	1	1656112	1658172	NP_3444A	2061	100	100	1656103	1658172	NP_RS08515
1	1	1665247	1665627	NP_3454A	381	100	100	1665247	1665627	NP_RS08540
1	1	1676692	1677393	NP_3476A	702	100	100	1676692	1677393	NP_RS08590
1	1	1695076	1695615	NP_3506A	540	100	100	1695076	1695615	NP_RS08665
1	1	1695796	1696962	NP_3508A	1167	100	100	1695796	1696962	NP_RS08670
1	1	1701364	1701825	NP_3520A	462	100	100	1701364	1701825	NP_RS08700
1	1	1703641	1703829	NP_3526A	189	100	100	1703641	1703829	NP_RS08715
1	1	1703836	1704273	NP_3528A	438	100	100	1703836	1704273	NP_RS08720
1	1	1715305	1716078	NP_3552A	774	100	100	1715305	1716078	NP_RS08780
1	1	1716136	1717428	NP_3554A	1242	96	100	1716187	1717428	NP_RS08785
1	1	1730599	1731501	NP_3582A	903	100	100	1730599	1731501	NP_RS08845
1	1	1731562	1733412	NP_3584A	1851	100	100	1731562	1733412	NP_RS08850
1	1	1739059	1739463	NP_3596A	405	100	100	1739059	1739463	NP_RS08880
1	1	1742212	1743942	NP_3604A	1731	100	100	1742212	1743942	NP_RS08900
1	1	1744306	1745739	NP_3606A	1434	100	100	1744306	1745739	NP_RS08905
1	1	1749025	1749426	NP_3614A	402	100	100	1749025	1749426	NP_RS08925
1	1	1750420	1751010	NP_3618A	591	100	100	1750420	1751010	NP_RS08940
1	1	1751077	1752129	NP_3620A	1053	100	100	1751077	1752129	NP_RS08945
1	1	1754701	1755492	NP_3626A	792	100	100	1754701	1755492	NP_RS08960
1	1	1758511	1758717	NP_3636A	207	100	100	1758511	1758717	NP_RS08985
1	1	1758991	1760847	NP_3638A	1857	100	100	1758991	1760847	NP_RS08990
1	1	1764007	1764690	NP_3644A	684	100	100	1764007	1764690	NP_RS09005
1	1	1767577	1767939	NP_3652A	363	100	100	1767577	1767939	NP_RS09025
1	1	1768747	1768887	NP_3656A	0	0	0	-	-	
1	1	1770166	1770393	NP_3662A	228	100	100	1770166	1770393	NP_RS09045
1	1	1778410	1780683	NP_3690A	2274	100	100	1778410	1780683	NP_RS09110
1	1	1803436	1803630	NP_3734A	195	100	100	1803436	1803630	NP_RS09230
1	1	1803778	1804263	NP_3736A	486	100	100	1803778	1804263	NP_RS09235
1	1	1805878	1807185	NP_3742A	1308	100	100	1805878	1807185	NP_RS09250
1	1	1812298	1812573	NP_3758A	276	100	100	1812298	1812573	NP_RS09290
1	1	1818508	1819302	NP_3772A	795	100	100	1818508	1819302	NP_RS09325
1	1	1823629	1824780	NP_3782A	1152	100	100	1823629	1824780	NP_RS09350
1	1	1831135	1831365	NP_3800A	231	100	100	1831135	1831365	NP_RS09395
1	1	1838296	1839480	NP_3818A	1185	100	100	1838296	1839480	NP_RS09440
1	1	1844890	1845315	NP_3834A	363	85	100	1844953	1845315	NP_RS09485
1	1	1846150	1847256	NP_3838A	1107	100	100	1846150	1847256	NP_RS09495
1	1	1850341	1850676	NP_3844A	336	100	100	1850341	1850676	NP_RS09510
1	1	1852228	1853580	NP_3848A	1353	100	100	1852228	1853580	NP_RS09520
1	1	1855246	1855398	NP_3853C	0	0	0	-	-	
1	1	1871431	1875459	NP_3874A	4029	100	100	1871431	1875459	NP_RS09575
1	1	1880863	1881780	NP_3878A	918	100	100	1880863	1881780	NP_RS09585
1	1	1883203	1886082	NP_3882A	2880	100	100	1883203	1886082	NP_RS09595
1	1	1887229	1893228	NP_3886A	0	0	0	-	-	
1	1	1898590	1898946	NP_3896A	357	100	100	1898590	1898946	NP_RS14185
1	1	1901323	1901616	NP_3902A	294	100	100	1901323	1901616	NP_RS09640
1	1	1902472	1904334	NP_3906A	1851	99	100	1902484	1904334	NP_RS09650
1	1	1909717	1910463	NP_3918A	747	100	100	1909717	1910463	NP_RS09685
1	1	1914160	1915035	NP_3926A	876	100	100	1914160	1915035	NP_RS09705
1	1	1915105	1916040	NP_3928A	936	100	100	1915105	1916040	NP_RS09710
1	1	1924900	1926435	NP_3956A	1536	100	100	1924900	1926435	NP_RS09775
1	1	1929307	1931070	NP_3962A	1764	100	100	1929307	1931070	NP_RS09790
1	1	1931071	1931805	NP_3964A	735	100	100	1931071	1931805	NP_RS09795
1	1	1938796	1940112	NP_3978A	1317	100	100	1938796	1940112	NP_RS09830
1	1	1942564	1943061	NP_3988A	492	99	100	1942570	1943061	NP_RS09860
1	1	1944292	1945341	NP_3992A	1050	100	100	1944292	1945341	NP_RS09870
1	1	1954804	1956009	NP_4006A	1206	100	100	1954804	1956009	NP_RS09905
1	1	1968715	1969296	NP_4032A	582	100	100	1968715	1969296	NP_RS09970
1	1	1983253	1983591	NP_4062A	339	100	100	1983253	1983591	NP_RS10045
1	1	1984510	1986009	NP_4066A	1500	100	100	1984510	1986009	NP_RS10055
1	1	1995499	1995948	NP_4092A	450	100	96	1995478	1995948	NP_RS10120
1	1	1997989	1998108	NP_4098A	0	0	0	-	-	
1	1	2016448	2017011	NP_4148A	564	100	100	2016448	2017011	NP_RS10255
1	1	2021497	2022312	NP_4160A	816	100	100	2021497	2022312	NP_RS10285
1	1	2030092	2030694	NP_4176A	603	100	100	2030092	2030694	NP_RS10325
1	1	2031481	2031729	NP_4182A	249	100	100	2031481	2031729	NP_RS10340
1	1	2034439	2035242	NP_4188A	804	100	100	2034439	2035242	NP_RS10360
1	1	2067178	2068017	NP_4244A	840	100	100	2067178	2068017	NP_RS10505
1	1	2084113	2085462	NP_4274A	1350	100	100	2084113	2085462	NP_RS10580
1	1	2089102	2089245	NP_4282A	0	0	0	-	-	
1	1	2089426	2089602	NP_4284A	0	0	0	-	-	
1	1	2094808	2095491	NP_4298A	684	100	100	2094808	2095491	NP_RS10625
1	1	2107783	2108067	NP_4324A	285	100	100	2107783	2108067	NP_RS10690
1	1	2124892	2125134	NP_4366A	243	100	100	2124892	2125134	NP_RS10790
1	1	2125243	2127084	NP_4368A	1842	100	100	2125243	2127084	NP_RS10795
1	1	2127250	2128041	NP_4370A	792	100	100	2127250	2128041	NP_RS10800
1	1	2143567	2143719	NP_4400A	0	0	0	-	-	
1	1	2145082	2146671	NP_4406A	1590	100	100	2145082	2146671	NP_RS10880
1	1	2149597	2149944	NP_4416A	348	100	100	2149597	2149944	NP_RS10900
1	1	2151973	2152455	NP_4424A	483	100	100	2151973	2152455	NP_RS10915
1	1	2153206	2153598	NP_4428A	393	100	100	2153206	2153598	NP_RS10925
1	1	2158768	2160261	NP_4440A	1494	100	100	2158768	2160261	NP_RS10955
1	1	2172991	2173824	NP_4470A	834	100	100	2172991	2173824	NP_RS11035
1	1	2177698	2178324	NP_4486A	582	93	100	2177743	2178324	NP_RS11075
1	1	2179516	2180421	NP_4490A	906	100	100	2179516	2180421	NP_RS11085
1	1	2182168	2182857	NP_4496A	690	100	100	2182168	2182857	NP_RS11100
1	1	2194600	2195199	NP_4518A	600	100	100	2194600	2195199	NP_RS11155
1	1	2203045	2204574	NP_4538A	1530	100	100	2203045	2204574	NP_RS11205
1	1	2208601	2209005	NP_4548A	405	100	100	2208601	2209005	NP_RS11230
1	1	2210362	2210766	NP_4554A	405	100	100	2210362	2210766	NP_RS11245
1	1	2219047	2220309	NP_4572A	1263	100	100	2219047	2220309	NP_RS11290
1	1	2221285	2222394	NP_4576A	1110	100	100	2221285	2222394	NP_RS11300
1	1	2227924	2228934	NP_4590A	1011	100	100	2227924	2228934	NP_RS11335
1	1	2239060	2241039	NP_4610A	1980	100	100	2239060	2241039	NP_RS11385
1	1	2256169	2256267	NP_4625H	99	100	38	2256010	2256267	NP_RS14200
1	1	2259295	2260599	NP_4634A	1305	100	100	2259295	2260599	NP_RS11430
1	1	2271022	2272833	NP_4654A	1812	100	100	2271022	2272833	NP_RS11475
1	1	2278345	2278572	NP_4664A	228	100	100	2278345	2278572	NP_RS11500
1	1	2282668	2284167	NP_4676A	1485	99	100	2282683	2284167	NP_RS11530
1	1	2296471	2300517	NP_4696A	4047	100	100	2296471	2300517	NP_RS11580
1	1	2303758	2304261	NP_4708A	504	100	100	2303758	2304261	NP_RS11605
1	1	2305759	2306028	NP_4711H	183	68	100	2305846	2306028	NP_RS14220
1	1	2308525	2309691	NP_4722A	1167	100	96	2308477	2309691	NP_RS11635
1	1	2313412	2314245	NP_4730A	834	100	100	2313412	2314245	NP_RS11655
1	1	2319091	2319975	NP_4738A	885	100	100	2319091	2319975	NP_RS11675
1	1	2324590	2325783	NP_4750A	1194	100	100	2324590	2325783	NP_RS11700
1	1	2329405	2330100	NP_4760A	696	100	100	2329405	2330100	NP_RS11725
1	1	2333281	2334108	NP_4768A	828	100	100	2333281	2334108	NP_RS11745
1	1	2336803	2337240	NP_4776A	438	100	100	2336803	2337240	NP_RS11765
1	1	2340595	2341152	NP_4784A	558	100	100	2340595	2341152	NP_RS11785
1	1	2347126	2348304	NP_4804A	1179	100	100	2347126	2348304	NP_RS11835
1	1	2348428	2348859	NP_4806A	432	100	100	2348428	2348859	NP_RS11840
1	1	2351926	2352981	NP_4816A	1056	100	100	2351926	2352981	NP_RS11865
1	1	2360092	2360811	NP_4834A	720	100	100	2360092	2360811	NP_RS11910
1	1	2362804	2363094	NP_4838A	291	100	100	2362804	2363094	NP_RS11920
1	1	2363095	2363604	NP_4840A	510	100	100	2363095	2363604	NP_RS11925
1	1	2369806	2370816	NP_4854A	1011	100	100	2369806	2370816	NP_RS11965
1	1	2370820	2371566	NP_4856A	747	100	100	2370820	2371566	NP_RS11970
1	1	2372542	2372964	NP_4862A	423	100	100	2372542	2372964	NP_RS11985
1	1	2374843	2375187	NP_4872A	345	100	100	2374843	2375187	NP_RS12010
