SID	Annotation	Site begin	Site end	Site name	Overlapped symbols	Overlapped perc.	Partner overlapped perc.	Partner begin	Partner end	Partner name
CHR	1	2564087	2564773	NP_5298A	687	100	100	2564087	2564773	NP_RS13035
CHR	1	2564806	2565495	NP_5300A	690	100	100	2564806	2565495	NP_RS13040
CHR	1	2565495	2566508	NP_5302A	1014	100	100	2565495	2566508	NP_RS13045
CHR	1	2566495	2567073	NP_5304A	579	100	100	2566495	2567073	NP_RS13050
CHR	1	2567073	2567822	NP_5306A	750	100	100	2567073	2567822	NP_RS13055
CHR	1	2567813	2568727	NP_5308A	915	100	100	2567813	2568727	NP_RS13060
CHR	1	2568724	2569344	NP_5310A	621	100	100	2568724	2569344	NP_RS13065
CHR	1	2569589	2571307	NP_5312A	1719	100	100	2569589	2571307	NP_RS13070
CHR	1	2571362	2571541	NP_5314A	180	100	100	2571362	2571541	NP_RS13075
CHR	1	2571639	2571797	NP_5316A	0	0	0	-	-	
CHR	1	2571794	2572252	NP_5318A	459	100	100	2571794	2572252	NP_RS13080
CHR	1	2572249	2572905	NP_5320A	657	100	100	2572249	2572905	NP_RS13085
CHR	1	2573030	2574007	NP_5322A	978	100	100	2573030	2574007	NP_RS13090
CHR	1	2574125	2575330	NP_5324A	1206	100	100	2574125	2575330	NP_RS13095
CHR	1	2575334	2575507	NP_5326A	174	100	100	2575334	2575507	NP_RS13100
CHR	1	2575725	2576282	NP_5328A	558	100	100	2575725	2576282	NP_RS13105
CHR	1	2576671	2576904	NP_5330A	234	100	98	2576665	2576904	NP_RS13115
CHR	1	2576901	2577005	NP_5331B	0	0	0	-	-	
CHR	1	2577002	2578654	NP_5332A	1653	100	100	2577002	2578654	NP_RS13120
CHR	1	2579071	2579445	NP_5334A	375	100	100	2579071	2579445	NP_RS13125
CHR	1	2579710	2579991	NP_5336A	282	100	100	2579710	2579991	NP_RS13130
CHR	1	2580286	2581026	NP_5338A	741	100	100	2580286	2581026	NP_RS13135
CHR	1	2581023	2581277	NP_5340A	255	100	100	2581023	2581277	NP_RS13140
CHR	1	2581274	2582410	NP_5342A	1137	100	100	2581274	2582410	NP_RS13145
CHR	1	2582407	2583813	NP_5344A	1407	100	100	2582407	2583813	NP_RS13150
CHR	1	2583831	2583920	NP_5346A	0	0	0	-	-	
CHR	1	2583923	2585758	NP_5348A	1728	94	100	2583923	2585650	NP_RS13155
CHR	1	2585755	2585862	NP_5350A	0	0	0	-	-	
CHR	1	2585862	2586458	NP_5352A	597	100	100	2585862	2586458	NP_RS13160
CHR	1	2586461	2586661	NP_5354A	201	100	100	2586461	2586661	NP_RS13165
CHR	1	2586773	2586952	NP_5356A	180	100	100	2586773	2586952	NP_RS13170
CHR	1	2587103	2587639	NP_5358A	537	100	100	2587103	2587639	NP_RS13175
CHR	1	2587677	2588498	NP_5360A	822	100	100	2587677	2588498	NP_RS13180
CHR	1	2588495	2588794	NP_5362A	300	100	100	2588495	2588794	NP_RS13185
CHR	1	2588791	2589105	NP_5364A	315	100	100	2588791	2589105	NP_RS13190
CHR	1	2589298	2589615	NP_5366A	186	58	100	2589430	2589615	NP_RS13195
CHR	1	2589615	2589773	NP_5367B	0	0	0	-	-	
CHR	1	2589770	2590819	NP_5368A	1050	100	100	2589770	2590819	NP_RS13200
CHR	1	2591048	2591671	NP_5370A	624	100	100	2591048	2591671	NP_RS13205
CHR	1	2591668	2592873	NP_5372A	1206	100	100	2591668	2592873	NP_RS13210
CHR	1	2592870	2593877	NP_5374A	1008	100	100	2592870	2593877	NP_RS13215
CHR	1	2594096	2594488	NP_5376A	393	100	100	2594096	2594488	NP_RS13220
CHR	1	2594496	2595212	NP_5378A	717	100	100	2594496	2595212	NP_RS13225
CHR	2	6	1106	NP_RS00005	1101	100	100	6	1106	NP_0002A
CHR	2	1310	1861	NP_RS00015	552	100	100	1310	1861	NP_0004A
CHR	2	1933	3858	NP_RS00020	1926	100	100	1933	3858	NP_0006A
CHR	2	3961	4830	NP_RS00025	870	100	100	3961	4830	NP_0008A
CHR	2	4864	5238	NP_RS00030	375	100	100	4864	5238	NP_0010A
CHR	2	5289	6305	NP_RS00035	1017	100	100	5289	6305	NP_0012A
CHR	2	6437	7414	NP_RS00040	978	100	100	6437	7414	NP_0014A
CHR	2	7452	8102	NP_RS00045	651	100	100	7452	8102	NP_0016A
CHR	2	8106	8744	NP_RS00050	639	100	100	8106	8744	NP_0018A
CHR	2	8784	9524	NP_RS00055	741	100	100	8784	9524	NP_0020A
CHR	2	9525	9974	NP_RS00060	450	100	100	9525	9974	NP_0022A
CHR	2	10056	10415	NP_RS00065	360	100	100	10056	10415	NP_0024A
CHR	2	10403	10753	NP_RS00070	351	100	100	10403	10753	NP_0026A
CHR	2	10790	11356	NP_RS00075	567	100	100	10790	11356	NP_0028A
CHR	2	11497	12687	NP_RS00080	1191	100	100	11497	12687	NP_0030A
CHR	2	12688	13689	NP_RS00085	768	77	100	12688	13455	NP_0032A
CHR	2	13872	14303	NP_RS00095	432	100	100	13872	14303	NP_0036A
CHR	2	14372	14908	NP_RS00100	537	100	100	14372	14908	NP_0038A
CHR	2	14974	16449	NP_RS00105	1476	100	100	14974	16449	NP_0040A
CHR	2	16562	18856	NP_RS00110	2295	100	100	16562	18856	NP_0042A
CHR	2	18907	19326	NP_RS00115	420	100	100	18907	19326	NP_0044A
CHR	2	19448	19627	NP_RS00120	180	100	100	19448	19627	NP_0046A
CHR	2	19733	20146	NP_RS00125	414	100	100	19733	20146	NP_0048A
CHR	2	20186	20857	NP_RS00130	672	100	100	20186	20857	NP_0050A
CHR	2	20919	21731	NP_RS00135	813	100	100	20919	21731	NP_0052A
CHR	2	21724	22536	NP_RS00140	813	100	100	21724	22536	NP_0054A
CHR	2	22737	23171	NP_RS00145	435	100	100	22737	23171	NP_0056A
CHR	2	23247	23489	NP_RS00150	243	100	100	23247	23489	NP_0058A
CHR	2	23556	25034	NP_RS00155	1479	100	100	23556	25034	NP_0060A
CHR	2	25106	25519	NP_RS00160	414	100	100	25106	25519	NP_0062A
CHR	2	25516	26430	NP_RS00165	915	100	100	25516	26430	NP_0064A
CHR	2	26480	28222	NP_RS00170	1743	100	100	26480	28222	NP_0066A
CHR	2	28298	28753	NP_RS00175	456	100	84	28298	28840	NP_0068A
CHR	2	28975	29949	NP_RS00180	966	99	100	28984	29949	NP_0070A
CHR	2	30086	30784	NP_RS00185	699	100	100	30086	30784	NP_0072A
CHR	2	30771	31496	NP_RS00190	726	100	100	30771	31496	NP_0074A
CHR	2	31534	32904	NP_RS00195	1371	100	100	31534	32904	NP_0076A
CHR	2	33032	33484	NP_RS00200	453	100	100	33032	33484	NP_0078A
CHR	2	33527	33814	NP_RS00205	288	100	100	33527	33814	NP_0080A
CHR	2	33811	34458	NP_RS00210	648	100	100	33811	34458	NP_0082A
CHR	2	34551	35135	NP_RS00215	585	100	100	34551	35135	NP_0084A
CHR	2	35132	35752	NP_RS00220	621	100	100	35132	35752	NP_0086A
CHR	2	36122	39163	NP_RS00225	3042	100	100	36122	39163	NP_0090A
CHR	2	39190	39801	NP_RS00230	612	100	100	39190	39801	NP_0092A
CHR	2	39868	40017	NP_RS00235	150	100	100	39868	40017	NP_0094A
CHR	2	40146	41546	NP_RS00240	1401	100	100	40146	41546	NP_0096A
CHR	2	41621	42901	NP_RS00245	1281	100	100	41621	42901	NP_0098A
CHR	2	42888	43544	NP_RS00250	657	100	100	42888	43544	NP_0100A
CHR	2	43541	44668	NP_RS00255	1128	100	100	43541	44668	NP_0102A
CHR	2	44722	46146	NP_RS00260	1425	100	100	44722	46146	NP_0104A
CHR	2	46208	47011	NP_RS00265	804	100	100	46208	47011	NP_0106A
CHR	2	47225	47452	NP_RS00270	228	100	100	47225	47452	NP_0108A
CHR	2	47449	49014	NP_RS00275	1566	100	100	47449	49014	NP_0110A
CHR	2	49016	50848	NP_RS00280	1833	100	100	49016	50848	NP_0112A
CHR	2	51124	54027	NP_RS00285	2904	100	91	50848	54027	NP_0114A
CHR	2	54020	56704	NP_RS00290	2685	100	100	54020	56704	NP_0116A
CHR	2	56711	57136	NP_RS00295	426	100	100	56711	57136	NP_0118A
CHR	2	57142	58068	NP_RS00300	927	100	100	57142	58068	NP_0120A
CHR	2	58186	58614	NP_RS00305	429	100	100	58186	58614	NP_0122A
CHR	2	58611	59225	NP_RS00310	612	100	100	58614	59225	NP_0124A
CHR	2	59299	60636	NP_RS00315	1338	100	100	59299	60636	NP_0126A
CHR	2	60633	61388	NP_RS00320	756	100	100	60633	61388	NP_0128A
CHR	2	61538	63727	NP_RS00325	2190	100	100	61538	63727	NP_0130A
CHR	2	63862	66135	NP_RS00330	2274	100	100	63862	66135	NP_0132A
CHR	2	66192	66542	NP_RS00335	351	100	100	66192	66542	NP_0134A
CHR	2	66625	67287	NP_RS00340	663	100	100	66625	67287	NP_0136A
CHR	2	67270	68724	NP_RS14055	1455	100	100	67270	68724	NP_0138A
CHR	2	68731	69210	NP_RS00350	480	100	100	68731	69210	NP_0140A
CHR	2	69266	70954	NP_RS00355	1689	100	100	69266	70954	NP_0142A
CHR	2	70951	72837	NP_RS00360	1887	100	100	70951	72837	NP_0144A
CHR	2	72886	73431	NP_RS00365	546	100	100	72886	73431	NP_0146A
CHR	2	73546	74037	NP_RS00370	492	100	94	73546	74070	NP_0148A
CHR	2	74052	74459	NP_RS00375	408	100	100	74052	74459	NP_0150A
CHR	2	74452	75093	NP_RS00380	642	100	100	74452	75093	NP_0152A
CHR	2	75090	75551	NP_RS00385	462	100	100	75090	75551	NP_0154A
CHR	2	75544	76251	NP_RS00390	708	100	100	75544	76251	NP_0156A
CHR	2	76248	78095	NP_RS00395	1848	100	100	76248	78095	NP_0158A
CHR	2	78201	80363	NP_RS00400	2163	100	100	78201	80363	NP_0160A
CHR	2	80504	81214	NP_RS00405	711	100	100	80504	81214	NP_0162A
CHR	2	81268	82902	NP_RS00410	1635	100	100	81268	82902	NP_0164A
CHR	2	82918	83652	NP_RS00415	735	100	100	82918	83652	NP_0166A
CHR	2	83645	84424	NP_RS00420	780	100	100	83645	84424	NP_0168A
CHR	2	84426	85562	NP_RS00425	1137	100	100	84426	85562	NP_0170A
CHR	2	85559	86518	NP_RS00430	960	100	100	85559	86518	NP_0172A
CHR	2	86582	87898	NP_RS00435	1317	100	100	86582	87898	NP_0174A
CHR	2	88031	88702	NP_RS00440	672	100	100	88031	88702	NP_0176A
CHR	2	88807	89910	NP_RS00445	1104	100	100	88807	89910	NP_0178A
CHR	2	89986	90369	NP_RS00450	384	100	100	89986	90369	NP_0180A
CHR	2	90374	91480	NP_RS00455	1107	100	100	90374	91480	NP_0182A
CHR	2	91488	91943	NP_RS00460	456	100	100	91488	91943	NP_0184A
CHR	2	91940	92113	NP_RS00465	174	100	100	91940	92113	NP_0186A
CHR	2	92231	94036	NP_RS00470	1806	100	100	92231	94036	NP_0188A
CHR	2	94020	94910	NP_RS00475	891	100	100	94020	94910	NP_0190A
CHR	2	94907	96214	NP_RS00480	1308	100	100	94907	96214	NP_0192A
CHR	2	96272	97372	NP_RS00485	1101	100	100	96272	97372	NP_0194A
CHR	2	97468	97815	NP_RS00490	348	100	100	97468	97815	NP_0196A
CHR	2	97816	99669	NP_RS00495	1854	100	100	97816	99669	NP_0198A
CHR	2	99766	100512	NP_RS00500	747	100	100	99766	100512	NP_0200A
CHR	2	100540	101976	NP_RS00505	1437	100	100	100540	101976	NP_0202A
CHR	2	101973	103517	NP_RS00510	1533	99	100	101973	103505	NP_0204A
CHR	2	103507	104550	NP_RS00515	1044	100	100	103507	104550	NP_0206A
CHR	2	104605	105093	NP_RS00520	489	100	100	104605	105093	NP_0208A
CHR	2	105297	107216	NP_RS00525	1920	100	100	105297	107216	NP_0210A
CHR	2	107218	108570	NP_RS00530	1353	100	100	107218	108570	NP_0212A
CHR	2	108682	109137	NP_RS00535	456	100	100	108682	109137	NP_0214A
CHR	2	109192	109845	NP_RS00540	654	100	100	109192	109845	NP_0216A
CHR	2	109979	111949	NP_RS00545	1971	100	100	109979	111949	NP_0218A
CHR	2	112022	113230	NP_RS00550	1209	100	100	112022	113230	NP_0220A
CHR	2	113243	113893	NP_RS00555	651	100	100	113243	113893	NP_0222A
CHR	2	113894	114472	NP_RS00560	579	100	100	113894	114472	NP_0224A
CHR	2	114563	115762	NP_RS00565	1200	100	100	114563	115762	NP_0226A
CHR	2	115759	116163	NP_RS00570	405	100	100	115759	116163	NP_0228A
CHR	2	116202	116495	NP_RS00575	294	100	100	116202	116495	NP_0230A
CHR	2	116570	119140	NP_RS00580	2571	100	100	116570	119140	NP_0232A
CHR	2	119262	119927	NP_RS00585	666	100	100	119262	119927	NP_0234A
CHR	2	119978	121303	NP_RS00590	1326	100	100	119978	121303	NP_0236A
CHR	2	121388	122128	NP_RS00595	741	100	100	121388	122128	NP_0238A
CHR	2	122209	122916	NP_RS00600	708	100	100	122209	122916	NP_0240A
CHR	2	122922	123458	NP_RS00605	537	100	100	122922	123458	NP_0242A
CHR	2	123562	124578	NP_RS00610	1017	100	100	123562	124578	NP_0244A
CHR	2	124769	125359	NP_RS00615	591	100	100	124769	125359	NP_0246A
CHR	2	125615	126523	NP_RS00620	909	100	100	125615	126523	NP_0248A
CHR	2	126622	127140	NP_RS00625	519	100	100	126622	127140	NP_0250A
CHR	2	127201	127626	NP_RS00630	426	100	100	127201	127626	NP_0252A
CHR	2	127826	129019	NP_RS00635	1194	100	100	127826	129019	NP_0254A
CHR	2	129109	130542	NP_RS00640	1434	100	100	129109	130542	NP_0256A
CHR	2	130549	132741	NP_RS00645	2193	100	98	130549	132777	NP_0258A
CHR	2	132850	133890	NP_RS00650	1041	100	100	132850	133890	NP_0260A
CHR	2	134001	134861	NP_RS00655	861	100	100	134001	134861	NP_0262A
CHR	2	134926	135621	NP_RS00660	696	100	100	134926	135621	NP_0264A
CHR	2	135780	137201	NP_RS00665	1422	100	100	135780	137201	NP_0266A
CHR	2	137237	137629	NP_RS00670	393	100	100	137237	137629	NP_0268A
CHR	2	137626	138867	NP_RS00675	1242	100	100	137626	138867	NP_0270A
CHR	2	138948	139175	NP_RS00680	0	0	0	-	-	
CHR	2	139165	140745	NP_RS00685	1581	100	100	139165	140745	NP_0272A
CHR	2	140894	141598	NP_RS00690	705	100	100	140894	141598	NP_0274A
CHR	2	141644	141913	NP_RS00695	270	100	100	141644	141913	NP_0276A
CHR	2	142022	142705	NP_RS00700	684	100	100	142022	142705	NP_0278A
CHR	2	142796	144079	NP_RS00705	1284	100	100	142796	144079	NP_0280A
CHR	2	144163	145368	NP_RS00710	1206	100	100	144163	145368	NP_0282A
CHR	2	145365	146648	NP_RS00715	1284	100	100	145365	146648	NP_0284A
CHR	2	146762	147661	NP_RS00720	900	100	100	146762	147661	NP_0286A
CHR	2	147932	150550	NP_RS00725	2619	100	100	147932	150550	NP_0288A
CHR	2	150645	150926	NP_RS00730	282	100	100	150645	150926	NP_0290A
CHR	2	150936	151502	NP_RS00735	567	100	100	150936	151502	NP_0292A
CHR	2	151686	152906	NP_RS00740	1221	100	100	151686	152906	NP_0294A
CHR	2	152990	153178	NP_RS00745	0	0	0	-	-	
CHR	2	154058	154582	NP_RS00755	525	100	100	154058	154582	NP_0300A
CHR	2	154579	155526	NP_RS00760	948	100	100	154579	155526	NP_0302A
CHR	2	155694	156962	NP_RS00765	1269	100	100	155694	156962	NP_0304A
CHR	2	156966	157274	NP_RS00770	309	100	100	156966	157274	NP_0306A
CHR	2	157614	158381	NP_RS00780	768	100	100	157614	158381	NP_0308A
CHR	2	158426	158932	NP_RS00785	507	100	100	158426	158932	NP_0310A
CHR	2	158981	159565	NP_RS14000	585	100	100	158981	159565	NP_0312A
CHR	2	159958	161361	NP_RS00795	1404	100	100	159958	161361	NP_0314A
CHR	2	161412	161849	NP_RS00800	438	100	100	161412	161849	NP_0316A
CHR	2	161846	162856	NP_RS00805	1011	100	100	161846	162856	NP_0318A
CHR	2	162859	164205	NP_RS00810	1347	100	100	162859	164205	NP_0320A
CHR	2	164418	165383	NP_RS00820	966	100	98	164418	165404	NP_0322A
CHR	2	166425	167975	NP_RS00830	1551	100	100	166425	167975	NP_0324A
CHR	2	168029	168880	NP_RS00835	852	100	100	168029	168880	NP_0326A
CHR	2	168877	170613	NP_RS00840	1737	100	100	168877	170613	NP_0328A
CHR	2	170712	172493	NP_RS00845	1782	100	100	170712	172493	NP_0330A
CHR	2	172562	174223	NP_RS00850	1662	100	100	172562	174223	NP_0332A
CHR	2	174256	174540	NP_RS00855	285	100	100	174256	174540	NP_0334A
CHR	2	174668	177205	NP_RS00860	2538	100	100	174668	177205	NP_0336A
CHR	2	177202	177936	NP_RS00865	735	100	100	177202	177936	NP_0338A
CHR	2	178031	178510	NP_RS00870	480	100	100	178031	178510	NP_0340A
CHR	2	178643	178999	NP_RS00875	357	100	100	178643	178999	NP_0342A
CHR	2	179002	179181	NP_RS00880	180	100	100	179002	179181	NP_0344A
CHR	2	179274	180416	NP_RS00885	1143	100	100	179274	180416	NP_0346A
CHR	2	180423	181430	NP_RS00890	999	99	100	180423	181421	NP_0348A
CHR	2	181468	181650	NP_RS00895	183	100	100	181468	181650	NP_0350A
CHR	2	181760	182224	NP_RS00900	465	100	100	181760	182224	NP_0352A
CHR	2	182287	182661	NP_RS00905	375	100	100	182287	182661	NP_0354A
CHR	2	182679	183410	NP_RS00910	732	100	100	182679	183410	NP_0356A
CHR	2	183376	183942	NP_RS00915	567	100	100	183376	183942	NP_0358A
CHR	2	183996	185072	NP_RS00920	1077	100	100	183996	185072	NP_0360A
CHR	2	185131	188379	NP_RS00925	3135	96	100	185131	188265	NP_0362A
CHR	2	188526	188852	NP_RS00930	327	100	100	188526	188852	NP_0364A
CHR	2	188972	190252	NP_RS00935	1281	100	100	188972	190252	NP_0366A
CHR	2	190249	191868	NP_RS00940	1620	100	100	190249	191868	NP_0368A
CHR	2	192064	192549	NP_RS00945	486	100	100	192064	192549	NP_0370A
CHR	2	192546	193538	NP_RS00950	993	100	100	192546	193538	NP_0372A
CHR	2	193774	194592	NP_RS00955	819	100	100	193774	194592	NP_0374A
CHR	2	194589	195029	NP_RS00960	441	100	100	194589	195029	NP_0376A
CHR	2	195075	195299	NP_RS00965	225	100	100	195075	195299	NP_0378A
CHR	2	195340	195528	NP_RS00970	189	100	100	195340	195528	NP_0379C
CHR	2	195629	196741	NP_RS00975	1113	100	100	195629	196741	NP_0380A
CHR	2	196784	197503	NP_RS00980	720	100	100	196784	197503	NP_0382A
CHR	2	197666	198634	NP_RS00985	969	100	100	197666	198634	NP_0384A
CHR	2	198637	198927	NP_RS00990	291	100	100	198637	198927	NP_0386A
CHR	2	199018	199311	NP_RS00995	294	100	100	199018	199311	NP_0388A
CHR	2	199378	199728	NP_RS01000	351	100	100	199378	199728	NP_0390A
CHR	2	199759	200343	NP_RS01005	585	100	100	199759	200343	NP_0392A
CHR	2	200340	200777	NP_RS01010	438	100	100	200340	200777	NP_0394A
CHR	2	200803	201252	NP_RS01015	450	100	100	200803	201252	NP_0396A
CHR	2	201425	202042	NP_RS01020	618	100	100	201425	202042	NP_0398A
CHR	2	202081	202446	NP_RS01025	366	100	100	202081	202446	NP_0400A
CHR	2	202443	202907	NP_RS01030	465	100	100	202443	202907	NP_0402A
CHR	2	203241	205214	NP_RS01035	1974	100	100	203241	205214	NP_0404A
CHR	2	205390	206001	NP_RS01040	612	100	100	205390	206001	NP_0406A
CHR	2	206077	206424	NP_RS01045	348	100	100	206077	206424	NP_0408A
CHR	2	206474	207430	NP_RS01050	957	100	100	206474	207430	NP_0410A
CHR	2	207489	207881	NP_RS01055	393	100	100	207489	207881	NP_0412A
CHR	2	207878	208606	NP_RS01060	729	100	100	207878	208606	NP_0414A
CHR	2	208685	209218	NP_RS01065	534	100	100	208685	209218	NP_0416A
CHR	2	209283	210242	NP_RS01070	960	100	100	209283	210242	NP_0418A
CHR	2	216903	217220	NP_RS01100	318	100	100	216903	217220	NP_0424A
CHR	2	217453	217650	NP_RS01105	198	100	100	217453	217650	NP_0426A
CHR	2	217862	218914	NP_RS01110	1053	100	100	217862	218914	NP_0428A
CHR	2	218911	219303	NP_RS01115	393	100	100	218911	219303	NP_0430A
CHR	2	219329	220165	NP_RS01120	837	100	100	219329	220165	NP_0432A
CHR	2	220252	220551	NP_RS01125	300	100	100	220252	220551	NP_0434A
CHR	2	220651	221733	NP_RS01130	1083	100	100	220651	221733	NP_0436A
CHR	2	221788	223041	NP_RS01135	1254	100	100	221788	223041	NP_0438A
CHR	2	223048	225351	NP_RS01140	2304	100	100	223048	225351	NP_0440A
CHR	2	225419	226969	NP_RS01145	1551	100	100	225419	226969	NP_0442A
CHR	2	227029	228039	NP_RS01150	1011	100	100	227029	228039	NP_0444A
CHR	2	228118	228840	NP_RS01155	723	100	100	228118	228840	NP_0446A
CHR	2	228943	229938	NP_RS01160	996	100	100	228943	229938	NP_0448A
CHR	2	229957	230157	NP_RS01165	201	100	100	229957	230157	NP_0450A
CHR	2	230277	232919	NP_RS01170	2643	100	100	230277	232919	NP_0452A
CHR	2	232974	233432	NP_RS01175	459	100	100	232974	233432	NP_0454A
CHR	2	233439	233660	NP_RS01180	165	74	100	233439	233603	NP_0456A
CHR	2	233697	234461	NP_RS01185	765	100	100	233697	234461	NP_0458A
CHR	2	234463	234963	NP_RS01190	501	100	100	234463	234963	NP_0460A
CHR	2	235136	235654	NP_RS01195	519	100	100	235136	235654	NP_0462A
CHR	2	235788	236366	NP_RS01200	579	100	100	235788	236366	NP_0464A
CHR	2	236359	236817	NP_RS01205	459	100	100	236359	236817	NP_0466A
CHR	2	236900	237346	NP_RS01210	447	100	100	236900	237346	NP_0468A
CHR	2	237343	237648	NP_RS01215	306	100	100	237343	237648	NP_0470A
CHR	2	237702	238022	NP_RS01220	321	100	100	237702	238022	NP_0472A
CHR	2	238254	238649	NP_RS01225	396	100	76	238128	238649	NP_0474A
CHR	2	238701	242297	NP_RS01230	3597	100	100	238701	242297	NP_0476A
CHR	2	242313	242735	NP_RS01235	423	100	100	242313	242735	NP_0478A
CHR	2	243124	244875	NP_RS01240	1752	100	100	243124	244875	NP_0482A
CHR	2	244987	245817	NP_RS01245	831	100	100	244987	245817	NP_0484A
CHR	2	245846	246172	NP_RS01250	327	100	100	245846	246172	NP_0486A
CHR	2	246267	246740	NP_RS01255	474	100	100	246267	246740	NP_0488A
CHR	2	246779	247285	NP_RS01260	507	100	100	246779	247285	NP_0490A
CHR	2	247302	249545	NP_RS01265	2244	100	100	247302	249545	NP_0492A
CHR	2	249667	249909	NP_RS01270	243	100	100	249667	249909	NP_0494A
CHR	2	250093	251007	NP_RS01275	915	100	100	250093	251007	NP_0498A
CHR	2	251247	252539	NP_RS01280	1293	100	100	251247	252539	NP_0500A
CHR	2	252589	253326	NP_RS01285	738	100	100	252589	253326	NP_0502A
CHR	2	253407	256340	NP_RS01290	2934	100	100	253407	256340	NP_0504A
CHR	2	256439	256849	NP_RS01295	411	100	100	256439	256849	NP_0506A
CHR	2	256904	257440	NP_RS01300	537	100	100	256904	257440	NP_0508A
CHR	2	257510	258169	NP_RS01305	660	100	100	257510	258169	NP_0510A
CHR	2	258207	259292	NP_RS01310	1086	100	100	258207	259292	NP_0512A
CHR	2	259309	259929	NP_RS01315	621	100	100	259309	259929	NP_0514A
CHR	2	259949	260311	NP_RS01320	363	100	100	259949	260311	NP_0516A
CHR	2	260436	260882	NP_RS01325	447	100	100	260436	260882	NP_0518A
CHR	2	261067	261459	NP_RS01330	393	100	100	261067	261459	NP_0520A
CHR	2	261541	262302	NP_RS01335	762	100	100	261541	262302	NP_0522A
CHR	2	262295	262627	NP_RS01340	333	100	100	262295	262627	NP_0524A
CHR	2	262693	262881	NP_RS01345	189	100	100	262693	262881	NP_0526A
CHR	2	262967	263908	NP_RS01350	942	100	100	262967	263908	NP_0528A
CHR	2	263921	265273	NP_RS01355	1353	100	100	263921	265273	NP_0530A
CHR	2	265392	266468	NP_RS01360	1077	100	100	265392	266468	NP_0532A
CHR	2	266536	267126	NP_RS01365	591	100	100	266536	267126	NP_0534A
CHR	2	267133	269271	NP_RS01370	2139	100	100	267133	269271	NP_0536A
CHR	2	269331	271964	NP_RS01375	2634	100	100	269331	271964	NP_0538A
CHR	2	272018	274753	NP_RS01380	2736	100	100	272018	274753	NP_0540A
CHR	2	274750	275238	NP_RS01385	489	100	100	274750	275238	NP_0542A
CHR	2	275242	276276	NP_RS01390	1035	100	100	275242	276276	NP_0544A
CHR	2	276427	277785	NP_RS01395	1359	100	100	276427	277785	NP_0546A
CHR	2	277849	278238	NP_RS01400	390	100	100	277849	278238	NP_0548A
CHR	2	278394	279578	NP_RS01405	1185	100	100	278394	279578	NP_0550A
CHR	2	279582	280043	NP_RS01410	462	100	100	279582	280043	NP_0552A
CHR	2	280185	280928	NP_RS01415	744	100	100	280185	280928	NP_0554A
CHR	2	281019	282569	NP_RS01420	1551	100	100	281019	282569	NP_0556A
CHR	2	282571	283560	NP_RS01425	990	100	100	282571	283560	NP_0558A
CHR	2	283557	284681	NP_RS01430	1125	100	100	283557	284681	NP_0560A
CHR	2	284828	285757	NP_RS01435	930	100	100	284828	285757	NP_0562A
CHR	2	285820	288231	NP_RS01440	2385	99	100	285847	288231	NP_0564A
CHR	2	288542	288925	NP_RS01445	384	100	100	288542	288925	NP_0566A
CHR	2	288922	289128	NP_RS01450	207	100	100	288922	289128	NP_0568A
CHR	2	289567	291219	NP_RS01460	1653	100	98	289534	291219	NP_0570A
CHR	2	291334	291801	NP_RS01465	468	100	100	291334	291801	NP_0572A
CHR	2	291851	292219	NP_RS01470	369	100	100	291851	292219	NP_0574A
CHR	2	292216	292836	NP_RS01475	621	100	100	292216	292836	NP_0576A
CHR	2	292927	294228	NP_RS01480	1302	100	100	292927	294228	NP_0578A
CHR	2	294289	295035	NP_RS01485	747	100	100	294289	295035	NP_0580A
CHR	2	295092	295547	NP_RS01490	456	100	100	295092	295547	NP_0582A
CHR	2	295590	296573	NP_RS01495	984	100	100	295590	296573	NP_0584A
CHR	2	296715	298718	NP_RS01500	2004	100	100	296715	298718	NP_0586A
CHR	2	298796	299920	NP_RS01505	1125	100	100	298796	299920	NP_0588A
CHR	2	299964	300944	NP_RS01510	981	100	100	299964	300944	NP_0590A
CHR	2	300964	301365	NP_RS01515	402	100	100	300964	301365	NP_0592A
CHR	2	301370	302011	NP_RS01520	642	100	100	301370	302011	NP_0594A
CHR	2	303447	304949	NP_RS01525	1503	100	88	303234	304949	NP_0596A
CHR	2	305138	305923	NP_RS01530	786	100	100	305138	305923	NP_0598A
CHR	2	306004	306417	NP_RS01535	414	100	100	306004	306417	NP_0600A
CHR	2	306547	307242	NP_RS01540	696	100	100	306547	307242	NP_0602A
CHR	2	307344	308219	NP_RS01545	876	100	100	307344	308219	NP_0604A
CHR	2	308274	309107	NP_RS01550	834	100	100	308274	309107	NP_0606A
CHR	2	309117	310814	NP_RS01555	1698	100	100	309117	310814	NP_0608A
CHR	2	310814	313999	NP_RS01560	3186	100	100	310814	313999	NP_0610A
CHR	2	314206	314601	NP_RS01565	396	100	100	314206	314601	NP_0612A
CHR	2	314608	314859	NP_RS01570	252	100	100	314608	314859	NP_0614A
CHR	2	314978	315247	NP_RS01575	270	100	100	314978	315247	NP_0616A
CHR	2	315280	317127	NP_RS01580	1848	100	100	315280	317127	NP_0618A
CHR	2	317158	317712	NP_RS01585	555	100	100	317158	317712	NP_0620A
CHR	2	317801	319597	NP_RS01590	1797	100	100	317801	319597	NP_0622A
CHR	2	319698	321233	NP_RS01595	1536	100	100	319698	321233	NP_0624A
CHR	2	321461	324631	NP_RS01600	3144	99	100	321488	324631	NP_0626A
